TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 126763011.69574 126763013.31626001 126763014.93678 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
2.0 126763014.93678 126763016.5573 126763018.17782001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
3.0 126763018.17782 126763019.79834 126763021.41886 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
4.0 126763021.41886 126763023.03938001 126763024.65990001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
5.0 126763024.6599 126763026.28042 126763027.90094 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
6.0 126763027.90094 126763029.52146 126763031.14198 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
7.0 126763031.14197999 126763032.76249999 126763034.38302 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
8.0 126763034.38302 126763036.00354001 126763037.62406 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
9.0 126763037.62406 126763039.24458 126763040.86510001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
10.0 126763040.8651 126763042.48561999 126763044.10614 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
11.0 126763044.10614 126763045.72666001 126763047.34718001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
12.0 126763047.34718 126763048.9677 126763050.58822 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
13.0 126763050.58822 126763052.20874 126763053.82926 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
14.0 126763053.82926 126763055.44978002 126763057.07030001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
15.0 126763057.0703 126763058.69082001 126763060.31134 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
16.0 126763060.31134 126763061.93186 126763063.55238001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
17.0 126763063.55238 126763065.17289999 126763066.79342 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
18.0 126763066.79342 126763068.41394001 126763070.03446001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
19.0 126763070.03446 126763071.65498 126763073.2755 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
20.0 126763073.2755 126763074.89602 126763076.51654 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
21.0 126763076.51654 126763078.13706002 126763079.75758001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
22.0 126763079.75758 126763081.37810001 126763082.99862 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
23.0 126763082.99862 126763084.61914 126763086.23966001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
24.0 126763086.23966 126763087.86017999 126763089.4807 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
25.0 126763089.4807 126763091.10122001 126763092.72174 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
26.0 126763092.72173999 126763094.34226 126763095.96278 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
27.0 126763095.96278 126763097.5833 126763099.20382 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
28.0 126763099.20382 126763100.82434002 126763102.44486001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
29.0 126763102.44486 126763104.06538 126763105.6859 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
30.0 126763105.6859 126763107.30642 126763108.92694001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
31.0 126763108.92694 126763110.54745999 126763112.16798 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
32.0 126763112.16798 126763113.78850001 126763115.40902 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
33.0 126763115.40902 126763117.02954 126763118.65006001 0.0 0.0 1315.7025432347045 0.0 0.0 0.0
