TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 130649603.26486 130649604.88538 130649606.50590001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
2.0 130649606.50590001 130649608.12642002 130649609.74694002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
3.0 130649609.74694 130649611.36746001 130649612.98798001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
4.0 130649612.98798001 130649614.6085 130649616.22902001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
5.0 130649616.22902 130649617.84954 130649619.47006 0.0 0.0 6705.1559598723 0.0 0.0 0.0
6.0 130649619.47006 130649621.09058002 130649622.71110001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
7.0 130649622.7111 130649624.33162001 130649625.95214 0.0 0.0 6705.1559598723 0.0 0.0 0.0
8.0 130649625.95214 130649627.57266 130649629.19318001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
9.0 130649629.19318001 130649630.81370002 130649632.43422002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
10.0 130649632.43422 130649634.05474001 130649635.67526 0.0 0.0 6705.1559598723 0.0 0.0 0.0
11.0 130649635.67526 130649637.29578 130649638.91630001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
12.0 130649638.9163 130649640.53682 130649642.15734 0.0 0.0 6705.1559598723 0.0 0.0 0.0
13.0 130649642.15734 130649643.77786002 130649645.39838001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
14.0 130649645.39838001 130649647.0189 130649648.63942002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
15.0 130649648.63942 130649650.25994 130649651.88046001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
16.0 130649651.88046001 130649653.50098002 130649655.12150002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
17.0 130649655.1215 130649656.74202001 130649658.36254 0.0 0.0 6705.1559598723 0.0 0.0 0.0
18.0 130649658.36254 130649659.98306 130649661.60358001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
19.0 130649661.60358 130649663.2241 130649664.84462 0.0 0.0 6705.1559598723 0.0 0.0 0.0
20.0 130649664.84462 130649666.46514001 130649668.08566001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
21.0 130649668.08566001 130649669.70618 130649671.32670002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
22.0 130649671.3267 130649672.94722 130649674.56774001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
23.0 130649674.56774001 130649676.18826002 130649677.80878001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
24.0 130649677.80878 130649679.42930001 130649681.04982 0.0 0.0 6705.1559598723 0.0 0.0 0.0
25.0 130649681.04982 130649682.67034 130649684.29086001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
26.0 130649684.29086 130649685.91138 130649687.5319 0.0 0.0 6705.1559598723 0.0 0.0 0.0
27.0 130649687.5319 130649689.15242001 130649690.77294001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
28.0 130649690.77294001 130649692.39346 130649694.01398002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
29.0 130649694.01398 130649695.6345 130649697.25502001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
30.0 130649697.25502001 130649698.87554002 130649700.49606001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
31.0 130649700.49606 130649702.11658001 130649703.7371 0.0 0.0 6705.1559598723 0.0 0.0 0.0
32.0 130649703.7371 130649705.35762 130649706.97814001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
33.0 130649706.97814001 130649708.59866002 130649710.21918002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
34.0 130649710.21918 130649711.83970001 130649713.46022001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
35.0 130649713.46022001 130649715.08074 130649716.70126002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
36.0 130649716.70126 130649718.32178 130649719.9423 0.0 0.0 6705.1559598723 0.0 0.0 0.0
37.0 130649719.9423 130649721.56282002 130649723.18334001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
38.0 130649723.18334 130649724.80386001 130649726.42438 0.0 0.0 6705.1559598723 0.0 0.0 0.0
39.0 130649726.42438 130649728.0449 130649729.66542001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
40.0 130649729.66542001 130649731.28594002 130649732.90646002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
41.0 130649732.90646 130649734.52698001 130649736.14750001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
42.0 130649736.14750001 130649737.76802 130649739.38854001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
43.0 130649739.38854 130649741.00906 130649742.62958 0.0 0.0 6705.1559598723 0.0 0.0 0.0
44.0 130649742.62958 130649744.25010002 130649745.87062001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
45.0 130649745.87062 130649747.49114001 130649749.11166 0.0 0.0 6705.1559598723 0.0 0.0 0.0
46.0 130649749.11166 130649750.73218 130649752.35270001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
47.0 130649752.35270001 130649753.97322002 130649755.59374002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
48.0 130649755.59374 130649757.21426001 130649758.83478001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
49.0 130649758.83478001 130649760.4553 130649762.07582001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
50.0 130649762.07582 130649763.69634 130649765.31686 0.0 0.0 6705.1559598723 0.0 0.0 0.0
51.0 130649765.31686 130649766.93738002 130649768.55790001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
52.0 130649768.55790001 130649770.17842 130649771.79894002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
53.0 130649771.79894 130649773.41946 130649775.03998001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
54.0 130649775.03998001 130649776.66050002 130649778.28102002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
55.0 130649778.28102 130649779.90154001 130649781.52206 0.0 0.0 6705.1559598723 0.0 0.0 0.0
56.0 130649781.52206 130649783.14258 130649784.76310001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
57.0 130649784.7631 130649786.38362 130649788.00414 0.0 0.0 6705.1559598723 0.0 0.0 0.0
58.0 130649788.00414 130649789.62466002 130649791.24518001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
59.0 130649791.24518001 130649792.8657 130649794.48622002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
60.0 130649794.48622 130649796.10674 130649797.72726001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
61.0 130649797.72726001 130649799.34778002 130649800.96830001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
62.0 130649800.9683 130649802.58882001 130649804.20934 0.0 0.0 6705.1559598723 0.0 0.0 0.0
63.0 130649804.20934 130649805.82986 130649807.45038001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
64.0 130649807.45038 130649809.0709 130649810.69142 0.0 0.0 6705.1559598723 0.0 0.0 0.0
65.0 130649810.69142 130649812.31194001 130649813.93246001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
66.0 130649813.93246001 130649815.55298 130649817.17350002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
67.0 130649817.1735 130649818.79402 130649820.41454001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
68.0 130649820.41454001 130649822.03506002 130649823.65558001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
69.0 130649823.65558 130649825.27610001 130649826.89662 0.0 0.0 6705.1559598723 0.0 0.0 0.0
70.0 130649826.89662 130649828.51714 130649830.13766001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
71.0 130649830.13766 130649831.75817999 130649833.3787 0.0 0.0 6705.1559598723 0.0 0.0 0.0
72.0 130649833.3787 130649834.99922001 130649836.61974001 0.0 0.0 6705.1559598723 0.0 0.0 0.0
73.0 130649836.61974001 130649838.24026 130649839.86078002 0.0 0.0 6705.1559598723 0.0 0.0 0.0
