TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 124035266.21137 124035267.83189002 124035269.45241001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
2.0 124035269.45241001 124035271.07293001 124035272.69345002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
3.0 124035272.69345 124035274.31397 124035275.93449001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
4.0 124035275.93449001 124035277.55501002 124035279.17553002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
5.0 124035279.17553 124035280.79605001 124035282.41657001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
6.0 124035282.41657001 124035284.03709 124035285.65761001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
7.0 124035285.65761 124035287.27813 124035288.89865 0.0 0.0 639.0883309110226 0.0 0.0 0.0
8.0 124035288.89865 124035290.51917002 124035292.13969001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
9.0 124035292.13969001 124035293.76021 124035295.38073002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
10.0 124035295.38073 124035297.00125 124035298.62177001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
11.0 124035298.62177001 124035300.24229002 124035301.86281002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
12.0 124035301.86281 124035303.48333001 124035305.10385 0.0 0.0 639.0883309110226 0.0 0.0 0.0
13.0 124035305.10385 124035306.72437 124035308.34489001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
14.0 124035308.34489001 124035309.96541002 124035311.58593002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
15.0 124035311.58593 124035313.20645002 124035314.82697001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
16.0 124035314.82697001 124035316.44749 124035318.06801002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
17.0 124035318.06801 124035319.68853 124035321.30905001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
18.0 124035321.30905001 124035322.92957002 124035324.55009001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
19.0 124035324.55009 124035326.17061001 124035327.79113 0.0 0.0 639.0883309110226 0.0 0.0 0.0
20.0 124035327.79113 124035329.41165 124035331.03217001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
21.0 124035331.03217001 124035332.65269002 124035334.27321002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
22.0 124035334.27321 124035335.89373001 124035337.51425001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
23.0 124035337.51425001 124035339.13477 124035340.75529002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
24.0 124035340.75529 124035342.37581 124035343.99633001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
25.0 124035343.99633001 124035345.61685002 124035347.23737001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
26.0 124035347.23737 124035348.85789001 124035350.47841 0.0 0.0 639.0883309110226 0.0 0.0 0.0
27.0 124035350.47841 124035352.09893 124035353.71945001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
28.0 124035353.71945001 124035355.33997002 124035356.96049002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
29.0 124035356.96049 124035358.58101001 124035360.20153001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
30.0 124035360.20153001 124035361.82205 124035363.44257002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
31.0 124035363.44257 124035365.06309 124035366.68361 0.0 0.0 639.0883309110226 0.0 0.0 0.0
32.0 124035366.68361 124035368.30413002 124035369.92465001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
33.0 124035369.92465001 124035371.54517001 124035373.16569002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
34.0 124035373.16569 124035374.78621 124035376.40673001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
35.0 124035376.40673001 124035378.02725002 124035379.64777002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
36.0 124035379.64777 124035381.26829001 124035382.88881001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
37.0 124035382.88881001 124035384.50933 124035386.12985002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
38.0 124035386.12985 124035387.75037 124035389.37089 0.0 0.0 639.0883309110226 0.0 0.0 0.0
39.0 124035389.37089 124035390.99141002 124035392.61193001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
40.0 124035392.61193001 124035394.23245001 124035395.85297002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
41.0 124035395.85297 124035397.47349 124035399.09401001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
42.0 124035399.09401001 124035400.71453002 124035402.33505002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
43.0 124035402.33505 124035403.95557001 124035405.57609001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
44.0 124035405.57609001 124035407.19661 124035408.81713001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
45.0 124035408.81713 124035410.43765 124035412.05817 0.0 0.0 639.0883309110226 0.0 0.0 0.0
46.0 124035412.05817 124035413.67869002 124035415.29921001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
47.0 124035415.29921001 124035416.91973001 124035418.54025002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
48.0 124035418.54025 124035420.16077 124035421.78129001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
49.0 124035421.78129001 124035423.40181002 124035425.02233002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
50.0 124035425.02233 124035426.64285001 124035428.26337 0.0 0.0 639.0883309110226 0.0 0.0 0.0
51.0 124035428.26337 124035429.88389 124035431.50441001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
52.0 124035431.50441001 124035433.12493002 124035434.74545002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
53.0 124035434.74545 124035436.36597002 124035437.98649001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
54.0 124035437.98649001 124035439.60701 124035441.22753002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
55.0 124035441.22753 124035442.84805 124035444.46857001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
56.0 124035444.46857001 124035446.08909002 124035447.70961002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
57.0 124035447.70961 124035449.33013001 124035450.95065 0.0 0.0 639.0883309110226 0.0 0.0 0.0
58.0 124035450.95065 124035452.57117 124035454.19169001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
59.0 124035454.19169001 124035455.81221002 124035457.43273002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
60.0 124035457.43273 124035459.05325001 124035460.67377001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
61.0 124035460.67377001 124035462.29429 124035463.91481002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
62.0 124035463.91481 124035465.53533 124035467.15585001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
63.0 124035467.15585001 124035468.77637002 124035470.39689001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
64.0 124035470.39689 124035472.01741001 124035473.63793 0.0 0.0 639.0883309110226 0.0 0.0 0.0
65.0 124035473.63793 124035475.25845 124035476.87897001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
66.0 124035476.87897001 124035478.49949002 124035480.12001002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
67.0 124035480.12001 124035481.74053001 124035483.36105001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
68.0 124035483.36105001 124035484.98157 124035486.60209002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
69.0 124035486.60209 124035488.22261 124035489.84313 0.0 0.0 639.0883309110226 0.0 0.0 0.0
70.0 124035489.84313 124035491.46365002 124035493.08417001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
71.0 124035493.08417 124035494.70469001 124035496.32521 0.0 0.0 639.0883309110226 0.0 0.0 0.0
72.0 124035496.32521 124035497.94573 124035499.56625001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
73.0 124035499.56625001 124035501.18677002 124035502.80729002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
74.0 124035502.80729 124035504.42781001 124035506.04833001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
75.0 124035506.04833001 124035507.66885 124035509.28937002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
76.0 124035509.28937 124035510.90989 124035512.53041 0.0 0.0 639.0883309110226 0.0 0.0 0.0
77.0 124035512.53041 124035514.15093002 124035515.77145001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
78.0 124035515.77145001 124035517.39197001 124035519.01249002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
79.0 124035519.01249 124035520.63301 124035522.25353001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
80.0 124035522.25353001 124035523.87405002 124035525.49457002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
81.0 124035525.49457 124035527.11509001 124035528.73561001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
82.0 124035528.73561001 124035530.35613 124035531.97665001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
83.0 124035531.97665 124035533.59717 124035535.21769 0.0 0.0 639.0883309110226 0.0 0.0 0.0
84.0 124035535.21769 124035536.83821002 124035538.45873001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
85.0 124035538.45873001 124035540.07925001 124035541.69977002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
86.0 124035541.69977 124035543.32029 124035544.94081001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
87.0 124035544.94081001 124035546.56133002 124035548.18185002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
88.0 124035548.18185 124035549.80237001 124035551.42289001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
89.0 124035551.42289001 124035553.04341 124035554.66393001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
90.0 124035554.66393 124035556.28445 124035557.90497 0.0 0.0 639.0883309110226 0.0 0.0 0.0
91.0 124035557.90497 124035559.52549002 124035561.14601001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
92.0 124035561.14601001 124035562.76653 124035564.38705002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
93.0 124035564.38705 124035566.00757 124035567.62809001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
94.0 124035567.62809001 124035569.24861002 124035570.86913002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
95.0 124035570.86913 124035572.48965001 124035574.11017 0.0 0.0 639.0883309110226 0.0 0.0 0.0
96.0 124035574.11017 124035575.73069 124035577.35121001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
97.0 124035577.35121001 124035578.97173002 124035580.59225002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
98.0 124035580.59225 124035582.21277002 124035583.83329001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
99.0 124035583.83329001 124035585.45381 124035587.07433002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
100.0 124035587.07433 124035588.69485 124035590.31537001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
101.0 124035590.31537001 124035591.93589002 124035593.55641001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
102.0 124035593.55641 124035595.17693001 124035596.79745 0.0 0.0 639.0883309110226 0.0 0.0 0.0
103.0 124035596.79745 124035598.41797 124035600.03849001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
104.0 124035600.03849001 124035601.65901002 124035603.27953002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
105.0 124035603.27953 124035604.90005001 124035606.52057001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
106.0 124035606.52057001 124035608.14109 124035609.76161002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
107.0 124035609.76161 124035611.38213 124035613.00265001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
108.0 124035613.00265001 124035614.62317002 124035616.24369001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
109.0 124035616.24369 124035617.86421001 124035619.48473 0.0 0.0 639.0883309110226 0.0 0.0 0.0
110.0 124035619.48473 124035621.10525 124035622.72577001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
111.0 124035622.72577001 124035624.34629002 124035625.96681002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
112.0 124035625.96681 124035627.58733001 124035629.20785001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
113.0 124035629.20785001 124035630.82837 124035632.44889002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
114.0 124035632.44889 124035634.06941 124035635.68993 0.0 0.0 639.0883309110226 0.0 0.0 0.0
115.0 124035635.68993 124035637.31045002 124035638.93097001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
116.0 124035638.93097001 124035640.55149001 124035642.17201002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
117.0 124035642.17201 124035643.79253 124035645.41305001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
118.0 124035645.41305001 124035647.03357002 124035648.65409002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
119.0 124035648.65409 124035650.27461001 124035651.89513001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
120.0 124035651.89513001 124035653.51565 124035655.13617001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
121.0 124035655.13617 124035656.75669 124035658.37721 0.0 0.0 639.0883309110226 0.0 0.0 0.0
122.0 124035658.37721 124035659.99773002 124035661.61825001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
123.0 124035661.61825001 124035663.23877001 124035664.85929002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
124.0 124035664.85929 124035666.47981 124035668.10033001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
125.0 124035668.10033001 124035669.72085002 124035671.34137002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
126.0 124035671.34137 124035672.96189001 124035674.58241001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
127.0 124035674.58241001 124035676.20293 124035677.82345001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
128.0 124035677.82345 124035679.44397 124035681.06449 0.0 0.0 639.0883309110226 0.0 0.0 0.0
129.0 124035681.06449 124035682.68501002 124035684.30553001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
130.0 124035684.30553001 124035685.92605 124035687.54657002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
131.0 124035687.54657 124035689.16709 124035690.78761001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
132.0 124035690.78761001 124035692.40813002 124035694.02865002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
133.0 124035694.02865 124035695.64917001 124035697.26969 0.0 0.0 639.0883309110226 0.0 0.0 0.0
134.0 124035697.26969 124035698.89021 124035700.51073001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
135.0 124035700.51073001 124035702.13125002 124035703.75177002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
136.0 124035703.75177 124035705.37229002 124035706.99281001 0.0 0.0 639.0883309110226 0.0 0.0 0.0
137.0 124035706.99281001 124035708.61333 124035710.23385002 0.0 0.0 639.0883309110226 0.0 0.0 0.0
