TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 207958788.34412 207958789.96464 207958791.58516 0.0 0.0 319.17621170723515 0.0 0.0 0.0
2.0 207958791.58516 207958793.20567998 207958794.82619998 0.0 0.0 319.17621170723515 0.0 0.0 0.0
3.0 207958794.8262 207958796.44672 207958798.06724 0.0 0.0 319.17621170723515 0.0 0.0 0.0
4.0 207958798.06724 207958799.68776 207958801.30828 0.0 0.0 319.17621170723515 0.0 0.0 0.0
5.0 207958801.30828 207958802.9288 207958804.54931998 0.0 0.0 319.17621170723515 0.0 0.0 0.0
6.0 207958804.54931998 207958806.16983998 207958807.79035997 0.0 0.0 319.17621170723515 0.0 0.0 0.0
7.0 207958807.79036 207958809.41088 207958811.0314 0.0 0.0 319.17621170723515 0.0 0.0 0.0
8.0 207958811.0314 207958812.65192 207958814.27244 0.0 0.0 319.17621170723515 0.0 0.0 0.0
9.0 207958814.27244 207958815.89295998 207958817.51347998 0.0 0.0 319.17621170723515 0.0 0.0 0.0
10.0 207958817.51348 207958819.134 207958820.75452 0.0 0.0 319.17621170723515 0.0 0.0 0.0
11.0 207958820.75452 207958822.37504 207958823.99556 0.0 0.0 319.17621170723515 0.0 0.0 0.0
12.0 207958823.99556 207958825.61608 207958827.23659998 0.0 0.0 319.17621170723515 0.0 0.0 0.0
13.0 207958827.23659998 207958828.85711998 207958830.47763997 0.0 0.0 319.17621170723515 0.0 0.0 0.0
14.0 207958830.47764 207958832.09816 207958833.71868 0.0 0.0 319.17621170723515 0.0 0.0 0.0
15.0 207958833.71868 207958835.3392 207958836.95972 0.0 0.0 319.17621170723515 0.0 0.0 0.0
16.0 207958836.95972 207958838.58023998 207958840.20075998 0.0 0.0 319.17621170723515 0.0 0.0 0.0
17.0 207958840.20076 207958841.82128 207958843.4418 0.0 0.0 319.17621170723515 0.0 0.0 0.0
18.0 207958843.4418 207958845.06232 207958846.68284 0.0 0.0 319.17621170723515 0.0 0.0 0.0
19.0 207958846.68284 207958848.30336 207958849.92387998 0.0 0.0 319.17621170723515 0.0 0.0 0.0
