TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 190864949.716 190864951.33652 190864952.95703998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
2.0 190864952.95703998 190864954.57755998 190864956.19807997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
3.0 190864956.19808 190864957.8186 190864959.43912 0.0 0.0 344.2725111113863 0.0 0.0 0.0
4.0 190864959.43912 190864961.05964 190864962.68016 0.0 0.0 344.2725111113863 0.0 0.0 0.0
5.0 190864962.68016 190864964.30067998 190864965.92119998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
6.0 190864965.92119998 190864967.54171997 190864969.16223997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
7.0 190864969.16224 190864970.78276 190864972.40328 0.0 0.0 344.2725111113863 0.0 0.0 0.0
8.0 190864972.40328 190864974.0238 190864975.64431998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
9.0 190864975.64431998 190864977.26483998 190864978.88535997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
10.0 190864978.88536 190864980.50588 190864982.1264 0.0 0.0 344.2725111113863 0.0 0.0 0.0
11.0 190864982.1264 190864983.74692 190864985.36744 0.0 0.0 344.2725111113863 0.0 0.0 0.0
12.0 190864985.36744 190864986.98795998 190864988.60847998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
13.0 190864988.60847998 190864990.22899997 190864991.84951997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
14.0 190864991.84952 190864993.47004 190864995.09056 0.0 0.0 344.2725111113863 0.0 0.0 0.0
15.0 190864995.09056 190864996.71107998 190864998.33159998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
16.0 190864998.33159998 190864999.95211998 190865001.57263997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
17.0 190865001.57264 190865003.19316 190865004.81368 0.0 0.0 344.2725111113863 0.0 0.0 0.0
18.0 190865004.81368 190865006.4342 190865008.05471998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
19.0 190865008.05471998 190865009.67523998 190865011.29575998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
20.0 190865011.29575998 190865012.91627997 190865014.53679997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
21.0 190865014.5368 190865016.15732 190865017.77784 0.0 0.0 344.2725111113863 0.0 0.0 0.0
22.0 190865017.77784 190865019.39835998 190865021.01887998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
23.0 190865021.01887998 190865022.63939998 190865024.25991997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
24.0 190865024.25992 190865025.88044 190865027.50096 0.0 0.0 344.2725111113863 0.0 0.0 0.0
25.0 190865027.50096 190865029.12148 190865030.74199998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
26.0 190865030.74199998 190865032.36251998 190865033.98303998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
27.0 190865033.98304 190865035.60356 190865037.22408 0.0 0.0 344.2725111113863 0.0 0.0 0.0
28.0 190865037.22408 190865038.8446 190865040.46512 0.0 0.0 344.2725111113863 0.0 0.0 0.0
29.0 190865040.46512 190865042.08563998 190865043.70615998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
30.0 190865043.70615998 190865045.32667997 190865046.94719997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
31.0 190865046.9472 190865048.56772 190865050.18824 0.0 0.0 344.2725111113863 0.0 0.0 0.0
32.0 190865050.18824 190865051.80876 190865053.42927998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
33.0 190865053.42927998 190865055.04979998 190865056.67031997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
34.0 190865056.67032 190865058.29084 190865059.91136 0.0 0.0 344.2725111113863 0.0 0.0 0.0
35.0 190865059.91136 190865061.53188 190865063.1524 0.0 0.0 344.2725111113863 0.0 0.0 0.0
36.0 190865063.1524 190865064.77291998 190865066.39343998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
37.0 190865066.39343998 190865068.01395997 190865069.63447997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
38.0 190865069.63448 190865071.255 190865072.87552 0.0 0.0 344.2725111113863 0.0 0.0 0.0
39.0 190865072.87552 190865074.49604 190865076.11655998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
40.0 190865076.11655998 190865077.73707998 190865079.35759997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
41.0 190865079.3576 190865080.97812 190865082.59864 0.0 0.0 344.2725111113863 0.0 0.0 0.0
42.0 190865082.59864 190865084.21916 190865085.83968 0.0 0.0 344.2725111113863 0.0 0.0 0.0
43.0 190865085.83968 190865087.46019998 190865089.08071998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
44.0 190865089.08071998 190865090.70123997 190865092.32175997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
45.0 190865092.32176 190865093.94228 190865095.5628 0.0 0.0 344.2725111113863 0.0 0.0 0.0
46.0 190865095.5628 190865097.18332 190865098.80383998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
47.0 190865098.80383998 190865100.42435998 190865102.04487997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
48.0 190865102.04488 190865103.6654 190865105.28592 0.0 0.0 344.2725111113863 0.0 0.0 0.0
49.0 190865105.28592 190865106.90644 190865108.52696 0.0 0.0 344.2725111113863 0.0 0.0 0.0
50.0 190865108.52696 190865110.14747998 190865111.76799998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
51.0 190865111.76799998 190865113.38851997 190865115.00903997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
52.0 190865115.00904 190865116.62956 190865118.25008 0.0 0.0 344.2725111113863 0.0 0.0 0.0
53.0 190865118.25008 190865119.8706 190865121.49111998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
54.0 190865121.49111998 190865123.11163998 190865124.73215997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
55.0 190865124.73216 190865126.35268 190865127.9732 0.0 0.0 344.2725111113863 0.0 0.0 0.0
56.0 190865127.9732 190865129.59372 190865131.21423998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
57.0 190865131.21423998 190865132.83475998 190865134.45527998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
58.0 190865134.45527998 190865136.07579997 190865137.69631997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
59.0 190865137.69632 190865139.31684 190865140.93736 0.0 0.0 344.2725111113863 0.0 0.0 0.0
60.0 190865140.93736 190865142.55787998 190865144.17839998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
61.0 190865144.17839998 190865145.79891998 190865147.41943997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
62.0 190865147.41944 190865149.03996 190865150.66048 0.0 0.0 344.2725111113863 0.0 0.0 0.0
63.0 190865150.66048 190865152.281 190865153.90151998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
64.0 190865153.90151998 190865155.52203998 190865157.14255998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
65.0 190865157.14256 190865158.76308 190865160.3836 0.0 0.0 344.2725111113863 0.0 0.0 0.0
66.0 190865160.3836 190865162.00412 190865163.62464 0.0 0.0 344.2725111113863 0.0 0.0 0.0
67.0 190865163.62464 190865165.24515998 190865166.86567998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
68.0 190865166.86567998 190865168.48619998 190865170.10671997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
69.0 190865170.10672 190865171.72724 190865173.34776 0.0 0.0 344.2725111113863 0.0 0.0 0.0
70.0 190865173.34776 190865174.96828 190865176.58879998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
71.0 190865176.58879998 190865178.20931998 190865179.82983997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
72.0 190865179.82984 190865181.45036 190865183.07088 0.0 0.0 344.2725111113863 0.0 0.0 0.0
73.0 190865183.07088 190865184.6914 190865186.31192 0.0 0.0 344.2725111113863 0.0 0.0 0.0
74.0 190865186.31192 190865187.93243998 190865189.55295998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
75.0 190865189.55295998 190865191.17347997 190865192.79399997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
76.0 190865192.794 190865194.41452 190865196.03504 0.0 0.0 344.2725111113863 0.0 0.0 0.0
77.0 190865196.03504 190865197.65556 190865199.27607998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
78.0 190865199.27607998 190865200.89659998 190865202.51711997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
79.0 190865202.51712 190865204.13764 190865205.75816 0.0 0.0 344.2725111113863 0.0 0.0 0.0
80.0 190865205.75816 190865207.37868 190865208.9992 0.0 0.0 344.2725111113863 0.0 0.0 0.0
81.0 190865208.9992 190865210.61971998 190865212.24023998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
82.0 190865212.24023998 190865213.86075997 190865215.48127997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
83.0 190865215.48128 190865217.1018 190865218.72232 0.0 0.0 344.2725111113863 0.0 0.0 0.0
84.0 190865218.72232 190865220.34284 190865221.96335998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
85.0 190865221.96335998 190865223.58387998 190865225.20439997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
86.0 190865225.2044 190865226.82492 190865228.44544 0.0 0.0 344.2725111113863 0.0 0.0 0.0
87.0 190865228.44544 190865230.06596 190865231.68648 0.0 0.0 344.2725111113863 0.0 0.0 0.0
88.0 190865231.68648 190865233.30699998 190865234.92751998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
89.0 190865234.92751998 190865236.54803997 190865238.16855997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
90.0 190865238.16856 190865239.78908 190865241.4096 0.0 0.0 344.2725111113863 0.0 0.0 0.0
91.0 190865241.4096 190865243.03012 190865244.65063998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
92.0 190865244.65063998 190865246.27115998 190865247.89167997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
93.0 190865247.89168 190865249.5122 190865251.13272 0.0 0.0 344.2725111113863 0.0 0.0 0.0
94.0 190865251.13272 190865252.75324 190865254.37375998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
95.0 190865254.37375998 190865255.99427998 190865257.61479998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
96.0 190865257.61479998 190865259.23531997 190865260.85583997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
97.0 190865260.85584 190865262.47636 190865264.09688 0.0 0.0 344.2725111113863 0.0 0.0 0.0
98.0 190865264.09688 190865265.71739998 190865267.33791998 0.0 0.0 344.2725111113863 0.0 0.0 0.0
99.0 190865267.33791998 190865268.95843998 190865270.57895997 0.0 0.0 344.2725111113863 0.0 0.0 0.0
