TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 295350999.63251 295351001.25303 295351002.87355 0.0 0.0 6742.471103173441 0.0 0.0 0.0
2.0 295351002.87355 295351004.49407 295351006.11459 0.0 0.0 6742.471103173441 0.0 0.0 0.0
3.0 295351006.11459 295351007.73511 295351009.35563 0.0 0.0 6742.471103173441 0.0 0.0 0.0
4.0 295351009.35563 295351010.97615 295351012.59667 0.0 0.0 6742.471103173441 0.0 0.0 0.0
5.0 295351012.59667003 295351014.21719 295351015.83771 0.0 0.0 6742.471103173441 0.0 0.0 0.0
6.0 295351015.83771 295351017.45823 295351019.07875 0.0 0.0 6742.471103173441 0.0 0.0 0.0
7.0 295351019.07875 295351020.69927 295351022.31979 0.0 0.0 6742.471103173441 0.0 0.0 0.0
8.0 295351022.31979 295351023.94031 295351025.56083 0.0 0.0 6742.471103173441 0.0 0.0 0.0
9.0 295351025.56083 295351027.18135 295351028.80187 0.0 0.0 6742.471103173441 0.0 0.0 0.0
10.0 295351028.80187 295351030.42239 295351032.04291 0.0 0.0 6742.471103173441 0.0 0.0 0.0
11.0 295351032.04291 295351033.66343 295351035.28395 0.0 0.0 6742.471103173441 0.0 0.0 0.0
12.0 295351035.28395003 295351036.90447 295351038.52499 0.0 0.0 6742.471103173441 0.0 0.0 0.0
13.0 295351038.52499 295351040.14551 295351041.76603 0.0 0.0 6742.471103173441 0.0 0.0 0.0
14.0 295351041.76603 295351043.38655 295351045.00707 0.0 0.0 6742.471103173441 0.0 0.0 0.0
15.0 295351045.00707 295351046.62759 295351048.24811 0.0 0.0 6742.471103173441 0.0 0.0 0.0
16.0 295351048.24811 295351049.86863 295351051.48915 0.0 0.0 6742.471103173441 0.0 0.0 0.0
17.0 295351051.48915 295351053.10967 295351054.73019 0.0 0.0 6742.471103173441 0.0 0.0 0.0
18.0 295351054.73019 295351056.35071 295351057.97123 0.0 0.0 6742.471103173441 0.0 0.0 0.0
19.0 295351057.97123003 295351059.59175 295351061.21227 0.0 0.0 6742.471103173441 0.0 0.0 0.0
20.0 295351061.21227 295351062.83279 295351064.45331 0.0 0.0 6742.471103173441 0.0 0.0 0.0
21.0 295351064.45331 295351066.07383 295351067.69435 0.0 0.0 6742.471103173441 0.0 0.0 0.0
22.0 295351067.69435 295351069.31487 295351070.93539 0.0 0.0 6742.471103173441 0.0 0.0 0.0
23.0 295351070.93539 295351072.55591 295351074.17643 0.0 0.0 6742.471103173441 0.0 0.0 0.0
24.0 295351074.17643 295351075.79695 295351077.41747 0.0 0.0 6742.471103173441 0.0 0.0 0.0
25.0 295351077.41747 295351079.03799 295351080.65850997 0.0 0.0 6742.471103173441 0.0 0.0 0.0
26.0 295351080.65851 295351082.27903 295351083.89955 0.0 0.0 6742.471103173441 0.0 0.0 0.0
27.0 295351083.89955 295351085.52007 295351087.14059 0.0 0.0 6742.471103173441 0.0 0.0 0.0
28.0 295351087.14059 295351088.76111 295351090.38163 0.0 0.0 6742.471103173441 0.0 0.0 0.0
29.0 295351090.38163 295351092.00215 295351093.62267 0.0 0.0 6742.471103173441 0.0 0.0 0.0
30.0 295351093.62267 295351095.24319 295351096.86371 0.0 0.0 6742.471103173441 0.0 0.0 0.0
31.0 295351096.86371 295351098.48423 295351100.10475 0.0 0.0 6742.471103173441 0.0 0.0 0.0
32.0 295351100.10475 295351101.72527 295351103.34578997 0.0 0.0 6742.471103173441 0.0 0.0 0.0
33.0 295351103.34579 295351104.96631 295351106.58683 0.0 0.0 6742.471103173441 0.0 0.0 0.0
34.0 295351106.58683 295351108.20735 295351109.82787 0.0 0.0 6742.471103173441 0.0 0.0 0.0
35.0 295351109.82787 295351111.44839 295351113.06891 0.0 0.0 6742.471103173441 0.0 0.0 0.0
36.0 295351113.06891 295351114.68943 295351116.30995 0.0 0.0 6742.471103173441 0.0 0.0 0.0
37.0 295351116.30995 295351117.93047 295351119.55099 0.0 0.0 6742.471103173441 0.0 0.0 0.0
38.0 295351119.55099 295351121.17151 295351122.79203 0.0 0.0 6742.471103173441 0.0 0.0 0.0
39.0 295351122.79203 295351124.41255 295351126.03306997 0.0 0.0 6742.471103173441 0.0 0.0 0.0
40.0 295351126.03307 295351127.65359 295351129.27411 0.0 0.0 6742.471103173441 0.0 0.0 0.0
41.0 295351129.27411 295351130.89463 295351132.51515 0.0 0.0 6742.471103173441 0.0 0.0 0.0
42.0 295351132.51515 295351134.13567 295351135.75619 0.0 0.0 6742.471103173441 0.0 0.0 0.0
43.0 295351135.75619 295351137.37671 295351138.99723 0.0 0.0 6742.471103173441 0.0 0.0 0.0
44.0 295351138.99723 295351140.61775 295351142.23827 0.0 0.0 6742.471103173441 0.0 0.0 0.0
45.0 295351142.23827 295351143.85879 295351145.47931 0.0 0.0 6742.471103173441 0.0 0.0 0.0
46.0 295351145.47931004 295351147.09983003 295351148.72035 0.0 0.0 6742.471103173441 0.0 0.0 0.0
47.0 295351148.72035 295351150.34087 295351151.96139 0.0 0.0 6742.471103173441 0.0 0.0 0.0
48.0 295351151.96139 295351153.58191 295351155.20243 0.0 0.0 6742.471103173441 0.0 0.0 0.0
49.0 295351155.20243 295351156.82295 295351158.44347 0.0 0.0 6742.471103173441 0.0 0.0 0.0
50.0 295351158.44347 295351160.06399 295351161.68451 0.0 0.0 6742.471103173441 0.0 0.0 0.0
51.0 295351161.68451 295351163.30503 295351164.92555 0.0 0.0 6742.471103173441 0.0 0.0 0.0
52.0 295351164.92555 295351166.54607 295351168.16659 0.0 0.0 6742.471103173441 0.0 0.0 0.0
53.0 295351168.16659003 295351169.78711003 295351171.40763 0.0 0.0 6742.471103173441 0.0 0.0 0.0
54.0 295351171.40763 295351173.02815 295351174.64867 0.0 0.0 6742.471103173441 0.0 0.0 0.0
55.0 295351174.64867 295351176.26919 295351177.88971 0.0 0.0 6742.471103173441 0.0 0.0 0.0
56.0 295351177.88971 295351179.51023 295351181.13075 0.0 0.0 6742.471103173441 0.0 0.0 0.0
57.0 295351181.13075 295351182.75127 295351184.37179 0.0 0.0 6742.471103173441 0.0 0.0 0.0
58.0 295351184.37179 295351185.99231 295351187.61283 0.0 0.0 6742.471103173441 0.0 0.0 0.0
59.0 295351187.61283 295351189.23335 295351190.85387 0.0 0.0 6742.471103173441 0.0 0.0 0.0
60.0 295351190.85387003 295351192.47439003 295351194.09491 0.0 0.0 6742.471103173441 0.0 0.0 0.0
61.0 295351194.09491 295351195.71543 295351197.33595 0.0 0.0 6742.471103173441 0.0 0.0 0.0
62.0 295351197.33595 295351198.95647 295351200.57699 0.0 0.0 6742.471103173441 0.0 0.0 0.0
63.0 295351200.57699 295351202.19751 295351203.81803 0.0 0.0 6742.471103173441 0.0 0.0 0.0
64.0 295351203.81803 295351205.43855 295351207.05907 0.0 0.0 6742.471103173441 0.0 0.0 0.0
65.0 295351207.05907 295351208.67959 295351210.30011 0.0 0.0 6742.471103173441 0.0 0.0 0.0
66.0 295351210.30011 295351211.92063 295351213.54115 0.0 0.0 6742.471103173441 0.0 0.0 0.0
67.0 295351213.54115003 295351215.16167 295351216.78219 0.0 0.0 6742.471103173441 0.0 0.0 0.0
68.0 295351216.78219 295351218.40271 295351220.02323 0.0 0.0 6742.471103173441 0.0 0.0 0.0
69.0 295351220.02323 295351221.64375 295351223.26427 0.0 0.0 6742.471103173441 0.0 0.0 0.0
70.0 295351223.26427 295351224.88479 295351226.50531 0.0 0.0 6742.471103173441 0.0 0.0 0.0
71.0 295351226.50531 295351228.12583 295351229.74635 0.0 0.0 6742.471103173441 0.0 0.0 0.0
72.0 295351229.74635 295351231.36687 295351232.98739 0.0 0.0 6742.471103173441 0.0 0.0 0.0
73.0 295351232.98739 295351234.60791 295351236.22843 0.0 0.0 6742.471103173441 0.0 0.0 0.0
74.0 295351236.22843003 295351237.84895 295351239.46947 0.0 0.0 6742.471103173441 0.0 0.0 0.0
75.0 295351239.46947 295351241.08999 295351242.71051 0.0 0.0 6742.471103173441 0.0 0.0 0.0
76.0 295351242.71051 295351244.33103 295351245.95155 0.0 0.0 6742.471103173441 0.0 0.0 0.0
77.0 295351245.95155 295351247.57207 295351249.19259 0.0 0.0 6742.471103173441 0.0 0.0 0.0
78.0 295351249.19259 295351250.81311 295351252.43363 0.0 0.0 6742.471103173441 0.0 0.0 0.0
79.0 295351252.43363 295351254.05415 295351255.67467 0.0 0.0 6742.471103173441 0.0 0.0 0.0
80.0 295351255.67467 295351257.29519 295351258.91571 0.0 0.0 6742.471103173441 0.0 0.0 0.0
81.0 295351258.91571003 295351260.53623 295351262.15675 0.0 0.0 6742.471103173441 0.0 0.0 0.0
82.0 295351262.15675 295351263.77727 295351265.39779 0.0 0.0 6742.471103173441 0.0 0.0 0.0
83.0 295351265.39779 295351267.01831 295351268.63883 0.0 0.0 6742.471103173441 0.0 0.0 0.0
84.0 295351268.63883 295351270.25935 295351271.87987 0.0 0.0 6742.471103173441 0.0 0.0 0.0
85.0 295351271.87987 295351273.50039 295351275.12091 0.0 0.0 6742.471103173441 0.0 0.0 0.0
86.0 295351275.12091 295351276.74143 295351278.36195 0.0 0.0 6742.471103173441 0.0 0.0 0.0
87.0 295351278.36195 295351279.98247 295351281.60299 0.0 0.0 6742.471103173441 0.0 0.0 0.0
88.0 295351281.60299003 295351283.22351 295351284.84403 0.0 0.0 6742.471103173441 0.0 0.0 0.0
89.0 295351284.84403 295351286.46455 295351288.08507 0.0 0.0 6742.471103173441 0.0 0.0 0.0
90.0 295351288.08507 295351289.70559 295351291.32611 0.0 0.0 6742.471103173441 0.0 0.0 0.0
91.0 295351291.32611 295351292.94663 295351294.56715 0.0 0.0 6742.471103173441 0.0 0.0 0.0
92.0 295351294.56715 295351296.18767 295351297.80819 0.0 0.0 6742.471103173441 0.0 0.0 0.0
93.0 295351297.80819 295351299.42871 295351301.04923 0.0 0.0 6742.471103173441 0.0 0.0 0.0
94.0 295351301.04923 295351302.66975 295351304.29027 0.0 0.0 6742.471103173441 0.0 0.0 0.0
95.0 295351304.29027003 295351305.91079 295351307.53131 0.0 0.0 6742.471103173441 0.0 0.0 0.0
96.0 295351307.53131 295351309.15183 295351310.77235 0.0 0.0 6742.471103173441 0.0 0.0 0.0
97.0 295351310.77235 295351312.39287 295351314.01339 0.0 0.0 6742.471103173441 0.0 0.0 0.0
98.0 295351314.01339 295351315.63391 295351317.25443 0.0 0.0 6742.471103173441 0.0 0.0 0.0
99.0 295351317.25443 295351318.87495 295351320.49547 0.0 0.0 6742.471103173441 0.0 0.0 0.0
100.0 295351320.49547 295351322.11599 295351323.73651 0.0 0.0 6742.471103173441 0.0 0.0 0.0
101.0 295351323.73651 295351325.35703 295351326.97754997 0.0 0.0 6742.471103173441 0.0 0.0 0.0
102.0 295351326.97755 295351328.59807 295351330.21859 0.0 0.0 6742.471103173441 0.0 0.0 0.0
103.0 295351330.21859 295351331.83911 295351333.45963 0.0 0.0 6742.471103173441 0.0 0.0 0.0
104.0 295351333.45963 295351335.08015 295351336.70067 0.0 0.0 6742.471103173441 0.0 0.0 0.0
105.0 295351336.70067 295351338.32119 295351339.94171 0.0 0.0 6742.471103173441 0.0 0.0 0.0
106.0 295351339.94171 295351341.56223 295351343.18275 0.0 0.0 6742.471103173441 0.0 0.0 0.0
107.0 295351343.18275 295351344.80327 295351346.42379 0.0 0.0 6742.471103173441 0.0 0.0 0.0
108.0 295351346.42379 295351348.04431 295351349.66482997 0.0 0.0 6742.471103173441 0.0 0.0 0.0
109.0 295351349.66483 295351351.28535 295351352.90587 0.0 0.0 6742.471103173441 0.0 0.0 0.0
110.0 295351352.90587 295351354.52639 295351356.14691 0.0 0.0 6742.471103173441 0.0 0.0 0.0
111.0 295351356.14691 295351357.76743 295351359.38795 0.0 0.0 6742.471103173441 0.0 0.0 0.0
112.0 295351359.38795 295351361.00847 295351362.62899 0.0 0.0 6742.471103173441 0.0 0.0 0.0
113.0 295351362.62899 295351364.24951 295351365.87003 0.0 0.0 6742.471103173441 0.0 0.0 0.0
114.0 295351365.87003 295351367.49055 295351369.11107 0.0 0.0 6742.471103173441 0.0 0.0 0.0
115.0 295351369.11107 295351370.73159 295351372.35210997 0.0 0.0 6742.471103173441 0.0 0.0 0.0
116.0 295351372.35211 295351373.97263 295351375.59315 0.0 0.0 6742.471103173441 0.0 0.0 0.0
117.0 295351375.59315 295351377.21367 295351378.83419 0.0 0.0 6742.471103173441 0.0 0.0 0.0
118.0 295351378.83419 295351380.45471 295351382.07523 0.0 0.0 6742.471103173441 0.0 0.0 0.0
119.0 295351382.07523 295351383.69575 295351385.31627 0.0 0.0 6742.471103173441 0.0 0.0 0.0
120.0 295351385.31627 295351386.93679 295351388.55731 0.0 0.0 6742.471103173441 0.0 0.0 0.0
121.0 295351388.55731 295351390.17783 295351391.79835 0.0 0.0 6742.471103173441 0.0 0.0 0.0
