TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 237359397.67088 237359399.2914 237359400.91191998 0.0 0.0 411.5626508698454 0.0 0.0 0.0
2.0 237359400.91191998 237359402.53243998 237359404.15295997 0.0 0.0 411.5626508698454 0.0 0.0 0.0
3.0 237359404.15296 237359405.77348 237359407.394 0.0 0.0 411.5626508698454 0.0 0.0 0.0
4.0 237359407.394 237359409.01452 237359410.63504 0.0 0.0 411.5626508698454 0.0 0.0 0.0
5.0 237359410.63504 237359412.25555998 237359413.87607998 0.0 0.0 411.5626508698454 0.0 0.0 0.0
6.0 237359413.87607998 237359415.49659997 237359417.11711997 0.0 0.0 411.5626508698454 0.0 0.0 0.0
7.0 237359417.11712 237359418.73764 237359420.35816 0.0 0.0 411.5626508698454 0.0 0.0 0.0
8.0 237359420.35816 237359421.97867998 237359423.59919998 0.0 0.0 411.5626508698454 0.0 0.0 0.0
9.0 237359423.59919998 237359425.21971998 237359426.84023997 0.0 0.0 411.5626508698454 0.0 0.0 0.0
10.0 237359426.84024 237359428.46076 237359430.08128 0.0 0.0 411.5626508698454 0.0 0.0 0.0
11.0 237359430.08128 237359431.7018 237359433.32231998 0.0 0.0 411.5626508698454 0.0 0.0 0.0
12.0 237359433.32231998 237359434.94283998 237359436.56335998 0.0 0.0 411.5626508698454 0.0 0.0 0.0
13.0 237359436.56335998 237359438.18387997 237359439.80439997 0.0 0.0 411.5626508698454 0.0 0.0 0.0
14.0 237359439.8044 237359441.42492 237359443.04544 0.0 0.0 411.5626508698454 0.0 0.0 0.0
15.0 237359443.04544 237359444.66595998 237359446.28647998 0.0 0.0 411.5626508698454 0.0 0.0 0.0
16.0 237359446.28647998 237359447.90699998 237359449.52751997 0.0 0.0 411.5626508698454 0.0 0.0 0.0
17.0 237359449.52752 237359451.14804 237359452.76856 0.0 0.0 411.5626508698454 0.0 0.0 0.0
18.0 237359452.76856 237359454.38908 237359456.00959998 0.0 0.0 411.5626508698454 0.0 0.0 0.0
