TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 226799970.70254 226799972.32306 226799973.94358 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
2.0 226799973.94358 226799975.5641 226799977.18462 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
3.0 226799977.18462002 226799978.80514002 226799980.42566 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
4.0 226799980.42566 226799982.04618 226799983.6667 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
5.0 226799983.6667 226799985.28722 226799986.90774 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
6.0 226799986.90774 226799988.52826 226799990.14878 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
7.0 226799990.14878002 226799991.7693 226799993.38982 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
8.0 226799993.38982 226799995.01034 226799996.63086 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
9.0 226799996.63086 226799998.25138 226799999.8719 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
10.0 226799999.87190002 226800001.49242002 226800003.11294 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
11.0 226800003.11294 226800004.73346 226800006.35398 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
12.0 226800006.35398 226800007.9745 226800009.59502 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
13.0 226800009.59502 226800011.21554 226800012.83606 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
14.0 226800012.83606002 226800014.45658 226800016.0771 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
15.0 226800016.0771 226800017.69762 226800019.31814 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
16.0 226800019.31814 226800020.93866 226800022.55918 0.0 0.0 2.8274333882306756e-11 0.0 0.0 0.0
